PostId,PostTypeId,ParentId,CreationDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastActivityDate,LastEditDate,CommentCount,FavouriteCount,Body,,QIds,QViewCounts
5612212,2,5612174,2011-04-10T13:57:08.887,6,,121747,,2011-04-10T13:57:08.887,,2,,"<p>Yes, you could easily use masking to get around that issue..</p>

<p>Every byte (unsigned char) will contain 8 boolean values, to get the i-th you can just use <code>values &amp; (1 &lt;&lt; i)</code> in if tests, and it will work since if the correct bit is set, then result will be != to 0.</p>

<p>To set instead a bit just shift it and or to the value:   <code>values | (1 &lt;&lt; i)</code> (in case of unset you have to AND it with 0).</p>

<p>Another solution could be to use a packed struct:</p>

<pre><code>struct Bools
{
  int b1 : 1;
  int b2 : 1;
  int b3 : 1;
  ... // up to b8
}
</code></pre>

<p>This should manage elements with direct access to the boolean value and allow you to define an union to manage them either as 8 single bit booleans value either as bytes.</p>
",,9805829,9715
5615232,2,5615095,2011-04-10T22:49:41.020,3,,72035,,2011-04-10T22:49:41.020,,0,,"<p>A hardware interrupt on the Arduino occurs when one of the interrupt pins receives a change of state. The function to use, if you have access to the Arduino library, is <a href=""http://www.arduino.cc/en/Reference/AttachInterrupt"" rel=""nofollow"">attachInterrupt</a>.</p>

<p>Example code to listen for an interrupt (derived from the documentation I linked to, I added comments to help explain):</p>

<pre><code>// The Arduino has an LED configured at pin 13
int pin = 13;
// Holds the current state of the LED to handle toggling
volatile int state = LOW;

void setup()
{
  pinMode(pin, OUTPUT);
  // First Parameter:
  // 0 references the interrupt number. On the Duemilanove, interrupt 0
  // corresponds to digital pin 2 and interrupt 1 corresponds to digital pin
  // 3. There are only two interrupt pins for the Duemilanove and I believe
  // the Uno too.
  // Second Parameter:
  // blink is the name of the function to call when an interrupt is detected
  // Third Parameter:
  // CHANGE is the event that occurs on that pin. CHANGE implies the pin
  // changed values. There is also LOW, RISING, and FALLING.
  attachInterrupt(0, blink, CHANGE);
}

void loop()
{
  // Turns the LED on or off depending on the state
  digitalWrite(pin, state);
}

void blink()
{
  // Toggles the state
  state = !state;
}
</code></pre>

<p>There is also a concept of Pin Change Interrupts that is supported on every pin. See the bottom part of <a href=""http://forums.trossenrobotics.com/tutorials/how-to-diy-128/an-introduction-to-interrupts-3248/"" rel=""nofollow"">introduction to interrupts</a> for more info.</p>

<p>However, sometimes a hardware interrupt can be avoided by refactoring your code. For example, keep your loop() running quickly --- mostly just reading inputs, limit the use of delay() --- and in the loop, call a function when the targeted inputted value is detected.</p>
",,9831119,703
5635333,2,5635294,2011-04-12T12:41:10.697,0,,243245,,2011-04-12T12:41:10.697,,1,,"<p>I can't 100% explain that behaviour - I'd expect you wouldn't get any characters printed as it'd be using Returner::test - but if you're overriding a function in C++ you need to declare it virtual in the base class:</p>

<pre><code>class Returner 
{
  public:   
    Returner(){}
    virtual char test()
    {    
    }
};
</code></pre>

<p>Without test being virtual, the line</p>

<pre><code>Serial.print( retrn.test() );
</code></pre>

<p>(don't you mean <code>retrn-&gt;test()</code>?) will just pick one implementation of <code>test</code> and use it always. As above I'd expect this to be the empty <code>Returner::test()</code>. You may also either need to make Returner::test abstract</p>

<pre><code>    virtual char test() = 0;
</code></pre>

<p>or return some value if you're leaving it with a function body.</p>
",,9901058,23824
5732390,2,5731863,2011-04-20T14:57:20.893,160,,226621,,2011-04-20T14:57:20.893,,7,,"<p>Let's forget the math and try to solve this intuitively.</p>

<p>First, if we want to map input numbers in the range [<code>0</code>, <code>x</code>] to output range [<code>0</code>, <code>y</code>], we just need to scale by an appropriate amount.  0 goes to 0, <code>x</code> goes to <code>y</code>, and a number <code>t</code> will go to <code>(y/x)*t</code>.</p>

<p>So, let's reduce your problem to the above simpler problem.</p>

<p>An input range of [<code>input_start</code>, <code>input_end</code>] has <code>input_end - input_start + 1</code> numbers.  So it's equivalent to a range of [<code>0</code>, <code>r</code>], where <code>r = input_end - input_start</code>.</p>

<p>Similarly, the output range is equivalent to [<code>0</code>, <code>R</code>], where <code>R = output_end - output_start</code>.</p>

<p>An input of <code>input</code> is equivalent to <code>x = input - input_start</code>.  This, from the first paragraph will translate to <code>y = (R/r)*x</code>.  Then, we can translate the <code>y</code> value back to the original output range by adding <code>output_start</code>: <code>output = output_start + y</code>.</p>

<p>This gives us:</p>

<pre><code>output = output_start + ((output_end - output_start) / (input_end - input_start)) * (input - input_start)
</code></pre>

<p>Or, another way:</p>

<pre><code>/* Note, ""slope"" below is a constant for given numbers, so if you are calculating
   a lot of output values, it makes sense to calculate it once.  It also makes
   understanding the code easier */
slope = (output_end - output_start) / (input_end - input_start)
output = output_start + slope * (input - input_start)
</code></pre>

<p>Now, this being C, and division in C truncates, you should try to get a more accurate answer by calculating things in floating-point:</p>

<pre><code>double slope = 1.0 * (output_end - output_start) / (input_end - input_start)
output = output_start + slope * (input - input_start)
</code></pre>

<p>If wanted to be even more correct, you would do a rounding instead of truncation in the final step.  You can do this by writing a simple <code>round</code> function:</p>

<pre><code>#include &lt;math.h&gt;
double round(double d)
{
    return floor(d + 0.5);
}
</code></pre>

<p>Then:</p>

<pre><code>output = output_start + round(slope * (input - input_start))
</code></pre>
",,9917307,6782
5735770,2,5731863,2011-04-20T19:45:56.467,26,,39975,,2011-04-20T19:45:56.467,,2,,"<p>Arduino has this built-in as <a href=""http://www.arduino.cc/en/Reference/Map"">map</a>.</p>

<p>Example:</p>

<pre><code>/* Map an analog value to 8 bits (0 to 255) */
void setup() {}

void loop()
{
  int val = analogRead(0);
  val = map(val, 0, 1023, 0, 255);
  analogWrite(9, val);
}
</code></pre>

<p>It also has the implementation on that page:</p>

<pre><code>long map(long x, long in_min, long in_max, long out_min, long out_max)
{
  return (x - in_min) * (out_max - out_min) / (in_max - in_min) + out_min;
}
</code></pre>
",,9956145,1896
5752284,2,5752175,2011-04-22T04:27:42.107,0,,,user73774,2011-04-22T04:27:42.107,,0,,"<p>Char array in ""ch"", byte array as ""out""</p>

<pre><code>byte conv[23] = {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, -1, -1, -1, -1, -1, -1, -1, 10, 11, 12, 13, 14, 15};

// Loop over the byte array from 0 to 9, stepping by 2
int j = 0;
for (int i = 0; i &lt; 10; i += 2) {
  out[j] = conv[ch[i]-'0'] * 16 + conv[ch[i+1]-'0'];
  j++;
}
</code></pre>

<p>Untested.</p>

<p>The trick is in the array 'conv'. It's a fragment of an ASCII table, starting with the character for 0. The -1's are for the junk between '9' and 'A'.</p>

<p>Oh, this is also not a safe or defensive routine.  Bad input <em>will</em> result in crashes, glitches, etc.</p>
",,9986591,78906
6194320,2,5781559,2011-05-31T22:32:02.453,0,,4023,,2011-05-31T22:32:02.453,,0,,"<p>The following code works as intended using the Arduino software version 0022 and an Arduino Duemilanove w/ ATmega 328:</p>

<pre><code>#define ARG_DELIMITER ','

class SlaveTalkClass
{
  public:
    String join(const String strs[], const int len) {
      String result = """";
      for (int i = 0; i &lt; len; i++) {
        result += strs[i] + ARG_DELIMITER;
        Serial.println(result);
      }
      return result.substring(0, result.length() - 1);
    }
} SlaveTalk;

void setup()
{
  Serial.begin(9600);
}

void loop()
{
  const String args[3] = {""foo"", ""bar"", ""baz""};
  Serial.println(SlaveTalk.join(args, 3));
}
</code></pre>

<p>It repeatedly prints the following to the Serial Monitor:</p>

<pre><code>foo,
foo,bar,
foo,bar,baz,
foo,bar,baz
</code></pre>
",,10059823,1359
5827347,2,5827343,2011-04-29T02:53:14.717,3,,505088,,2011-04-29T02:58:33.560,2011-04-29T02:58:33.560,6,,"<p>You are returning a stack allocated variable, <code>time</code>, from <code>timecompare()</code>. This is illegal since stack allocated memory is only valid in the function in which the variable is declared.</p>

<p>Instead you need to return a heap allocated string.  Your compiler should be warning you of this.  You could write it like this:</p>

<pre><code>char* timecompare(){
    char* time = malloc(8);
    snprintf(time,8,""%i:%02i"",hour(),minute());
    return time;
}
</code></pre>

<p>Remember to <code>free()</code> the memory after you are finished with it.</p>
",,10079338,1504
5863563,2,5863319,2011-05-02T23:24:18.490,1,,592182,,2011-05-07T19:55:38.233,2011-05-07T19:55:38.233,0,,"<p>Although not very popular, you do have an alternative, in that you can use bit fields to perform the type of operation you're talking about. So, on <a href=""http://www.ideone.com/bOsoU"" rel=""nofollow"">ideone</a>, the following code would perform the action you've suggested.</p>

<pre><code>union combine {
    struct bits{
        int x: 1;
        int y: 1;
        int z: 1;
        int pad : 29;
    } bitvalues;
    int value;
};

int main() {
    union combine test;
    test.bitvalues.x = 1;
    test.bitvalues.y = 0;
    test.bitvalues.z = 1;
    test.bitvalues.pad = 0;
    printf(""result: %d\n"", test.value);
    return 0;
}
</code></pre>

<p>It's important to note however, that because you're using a combination of a bitfields and a union, <strong>this is not a portable solution</strong>.  It is dependent on the order that you define your bits in, matching the bit/byte order for integer on that machine.  So, there is a way to do it without bit shifting, but you're almost certainly better off going with the bit shifting solution.</p>
",,10149589,2105
5931655,2,5931572,2011-05-09T01:38:30.087,4,,530160,,2011-05-09T01:38:30.087,,13,,"<p>Arduino is C, except that this is inserted into every program:</p>

<pre><code>void main() {
  setup();
  for(;;) {
    loop();
  }
}
</code></pre>
",,10220673,1826
6056338,2,6056014,2011-05-19T09:14:03.113,1,,6909,,2011-05-19T09:14:03.113,,0,,"<p>Try this... you will probably need to do the code for exceptions (ex: if the response is bigger than 2024)</p>

<pre><code>bool SendModemATCommand(const string &amp;strCommand, int iModemPort, string &amp;strRetValue)
{
    bool bRetValue = false;

    strRetValue = """";
    char cBuffer[2024];

    HANDLE hCom = NULL;   
    char cComPort[64];
    sprintf_s(cComPort,""\\\\.\\COM%d"", iModemPort);


    hCom = CreateFile( cComPort,
                    GENERIC_READ | GENERIC_WRITE,
                    0,    // must be opened with exclusive-access
                    NULL, // no security attributes
                    OPEN_EXISTING, // must use OPEN_EXISTING
                    0,    // not overlapped I/O
                    NULL  // hTemplate must be NULL for comm devices
                    );

    if (hCom != INVALID_HANDLE_VALUE) 
    {
        COMMTIMEOUTS comTimeOuts;
        comTimeOuts.ReadIntervalTimeout = MAXDWORD;
        comTimeOuts.ReadTotalTimeoutMultiplier = MAXDWORD;
        comTimeOuts.ReadTotalTimeoutConstant = 0;//MAXDWORD;
        comTimeOuts.WriteTotalTimeoutMultiplier = 0;
        comTimeOuts.WriteTotalTimeoutConstant = 0;
        if(SetCommTimeouts(hCom, &amp;comTimeOuts))
        {
            DCB dcb;
            dcb.DCBlength = sizeof(DCB);
            if(GetCommState(hCom, &amp;dcb))
            {
                DWORD dwBytesWritten = 0;                  
                DWORD dwBytesRead = 0;
                DWORD dwBytesTotal = 0;

                if( WriteFile(hCom, strCommand.c_str(), (int)strCommand.size(), &amp;dwBytesWritten, NULL) )
                {
                    if(dwBytesWritten == strCommand.size())
                    {
                        dwBytesRead = 0;
                        DWORD tickStart = GetTickCount();
                        bool bTimeOut = false;                      
                        while(true)
                        {
                            while(ReadFile(hCom, cBuffer + dwBytesTotal, 1, &amp;dwBytesRead, NULL))
                            {       
                                if(dwBytesRead == 0 &amp;&amp; dwBytesTotal != dwBytesWritten)
                                    break;
                                dwBytesTotal += dwBytesRead;                                
                            }
                            if ( dwBytesTotal == 0 )
                            {
                                // timeout
                                if ( GetTickCount() - tickStart &gt; 10000) // 10 Seconds
                                {
                                    bTimeOut = true;
                                    break;                              
                                }
                            }
                            else
                                break;
                        }                   

                        cBuffer[dwBytesTotal] = '\0';
                        strRetValue = cBuffer;

                        if(bTimeOut)
                            strRetValue = ""Timed out:"" + strCommand;
                        else
                            bRetValue = true;
                    }
                }
            }
        }
        CloseHandle(hCom);
    }

    return bRetValue;
}
</code></pre>
",,10268572,355
