ParentId,PostType,CreationDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,,LastActivityDate,LastEditDate,CommentCount,FavouriteCount
4533,1,2013-01-17T03:40:37.003,10,11136,4196,,2013-01-22T11:04:53.660,,0,,"<p>I've found that many of the GPIO pins are not usable on a stock installation of Raspbian with <a href=""http://quick2wire.com/2012/05/safe-controlled-access-to-gpio-on-the-raspberry-pi/"">gpio-admin</a>.</p>

<p>For example, I wired up a relay to GPIO 21 only to find after some debugging that it didn't work as desired. Its neighbors GPIO 17 and GPIO 22 both work as expected. GPIO 21 is labeled as PCMD_OUT, so I'm guessing it's being used for another purpose.</p>

<p>So I'd like a few things explained in a straightforward way:</p>

<ol>
<li>Which pins are usable to read/write ""out of the box?""</li>
<li>Which pins can be used with some modifications (and how)?</li>
<li>Which pins cannot be used at all?</li>
</ol>
"
4625,1,2013-01-23T02:49:56.457,16,8585,5556,,2016-12-30T15:35:19.643,2017-04-13T12:56:25.953,3,,"<p>Reading a book on <a href=""http://www.manning.com/mikowski/"" rel=""nofollow noreferrer"">Single Page Web Applications</a> I came to a paragraph that got me thinking:</p>

<blockquote>
  <p>Node.js is non-blocking and event-driven. In a nutshell, this means <em>a single Node.js instance on <strong>modest hardware</strong> can handle tens or hundreds of thousands of concurrent open connections</em>, such as those used in real-time messaging, which is often a highly desired feature of modern SPAs.</p>
</blockquote>

<p>I noticed the case of <a href=""https://raspberrypi.stackexchange.com/q/4597/5556"">using the Raspberry Pi as a Rails server</a>, so how about for Node.js?</p>

<p>How do I setup my Raspberry Pi to serve a Node.js application?<br>
Did anyone try, are there tips &amp; tricks, maybe gotchas or limitation to consider?</p>

<hr>

<p><em>Edit:</em> To avoid misunderstandings or off-topics, let's please keep the focus on the Raspberry Pi, in the Node.js context: </p>

<ol>
<li>How suited is the Raspberry Pi to serve Node applications? </li>
<li>If that is the case, how can one fine tune the Raspberry Pi for best results? </li>
</ol>
"
4640,1,2013-01-24T06:30:21.973,10,10187,5591,,2014-04-19T20:03:33.310,2013-01-24T18:24:58.817,9,,"<p>I've just finished setting up a VPN'ed NAS with my newly acquired un-overclocked Raspberry Pi Model-B and I've run into something I can't find an answer for elsewhere.</p>

<p>The internet bandwidth, as determined using</p>

<blockquote>
  <p>wget --output-document=/dev/null
  <a href=""http://speedtest.wdc01.softlayer.com/downloads/test500.zip"">http://speedtest.wdc01.softlayer.com/downloads/test500.zip</a></p>
</blockquote>

<p>is much slower than what I'd expect to get. I'm getting around 1.34 MBps on my Pi through ethernet when I'm getting close to 7MBps when the ethernet is plugged directly into my laptop.</p>

<p>The problem is with OpenVPN, but I can't figure what exactly it is. Here's how I know this.</p>

<p>I compared the download rates on the Pi with the VPN turned off and on -- it was 5.03 MBPS vs 1.34 MBPS.</p>

<p>Then I tried it on my laptop (wired) -- it was 6.9 MBPS (perfect) vs 6.7 MBPS (near perfect).</p>

<p>So the fault doesn't lie entirely with my VPN service (PrivateInternetAccess) which gives a 3% reduction in bandwidth on my laptop -- but has to do with the way OpenVPN runs on the Pi which gives a 74% reduction in bandwidth.</p>

<p>Any ideas on why OpenVPN on Raspbian is being so terrible?</p>

<p>UPDATE:
Most of that reduction from 6.9MBPS on the laptop without VPN to 5.03 MBPS on the Pi without VPN seems to be from the SD card write speed, which I've determined to be around 4.9MBPS. It's that huge reduction from 5.03 MPBS on the Pi without VPN to 1.3MBPS with VPN that needs to be explained.</p>

<p>UPDATE 2:
Some more clues from suggestions from the comments:
1) OpenVPN utilizes 70% of the CPU when it is running and wget is in the background
2) On the Pi, I get 1.34 MBPS from a US VPN server and around 500-600 KBPS from ALL European VPN servers, BUT on my laptop,I get 6.7MBPS from the US VPN server and a very similar 6.6MBPS from some European servers like the one in Netherlands. What I'm saying is that distance to the server seems to disproportionately affect the Pi rather than my laptop.</p>
"
4745,1,2013-01-29T19:40:03.667,92,101182,4387,,2016-04-12T23:14:07.003,2017-04-13T12:56:22.787,0,,"<p>I'm using my Raspberry Pi as a <a href=""https://raspberrypi.stackexchange.com/tags/headless/info"">headless</a> server which I can ssh into. I don't need the X Server, LXDE etc.</p>

<p>I'm running Raspbian ""wheezy"". I've already disabled ""Start desktop on boot"" using <code>raspi-config</code> as described <a href=""https://raspberrypi.stackexchange.com/a/1320/4387"">here</a>. But I keep getting lots of package updates for all the desktop stuff that I don't use (I run <a href=""http://www.debian-administration.org/articles/491"" rel=""noreferrer"">apticron</a> to notify me of pending updates via email), so I'd like to completely <code>apt-get remove</code> all the unnecessary packages to avoid these unnecessary updates.</p>

<p><strong>Which package(s) should I remove?</strong></p>

<p>So far, I've come up with the following:</p>

<p><code>sudo apt-get remove desktop-base lightdm lxappearance lxde-common lxde-icon-theme lxinput lxpanel lxpolkit lxrandr lxsession-edit lxshortcut lxtask lxterminal obconf openbox raspberrypi-artwork xarchiver xinit xserver-xorg xserver-xorg-video-fbdev</code></p>

<p>I made the above list by looking in aptitude for all packages in the Installed Packages -> x11 -> main section that were not ""automatic installs"".</p>

<p>For some reason when I run this, <code>apt-get</code> tells me that:</p>

<pre><code>The following extra packages will be installed:
  libutempter0 xbitmaps xterm
</code></pre>

<p>which seems a little odd for a <strong>remove</strong> operation.</p>

<p>Is there an easier way? Is there a ""super"" package which owns all of this graphical stuff and can be removed, taking all it's dependencies with it? From my understanding, it doesn't look like this is possible, because these things have not been automatically installed, meaning I need to track them all down and remove them all explicitly.</p>
"
4870,1,2013-02-07T01:45:43.377,0,4625,3742,,2013-02-07T09:47:56.390,,3,,"<p>when I type lsmod I get the output below. But I am missing all the other but the sound modules. Why are no other modules shown?
I am using the latest Raspbian release (12/16/12)</p>

<pre><code>root@raspberrypi:~# lsmod
Module                  Size  Used by
snd_bcm2835            12808  0 
snd_usb_audio          93242  0 
snd_pcm                74834  2 snd_usb_audio,snd_bcm2835
snd_page_alloc          4951  1 snd_pcm
snd_hwdep               5730  1 snd_usb_audio
snd_usbmidi_lib        17812  1 snd_usb_audio
snd_seq_midi            4518  0 
snd_seq_midi_event      6453  1 snd_seq_midi
snd_rawmidi            20611  2 snd_seq_midi,snd_usbmidi_lib
snd_seq                52536  2 snd_seq_midi_event,snd_seq_midi
snd_timer              19698  2 snd_seq,snd_pcm
snd_seq_device          6300  3 snd_seq,snd_rawmidi,snd_seq_midi
snd                    52489  9           
snd_seq_device,snd_timer,snd_seq,snd_rawmidi,snd_usbmidi_lib, snd_hwdep,snd_pcm,snd_usb_audio,snd_bcm2835
</code></pre>
"
4884,1,2013-02-07T13:11:58.117,4,14113,5784,,2013-02-08T13:42:25.210,2013-02-08T13:42:25.210,3,,"<p>I have managed to get some sensible data trough the ADC(MCP3008), but I'm struggling to find out how to set the SPI-Clock. The ADC (MCP3008) uses 24 clock-pulses to make one sample therefore I calculated that to get 200ksample/sek the clock should be at least 4,8MHz. I cant find any documentation of the module in use. I'm now using the <a href=""https://github.com/doceme/py-spidev"" rel=""nofollow"">py-spidev</a> module the link shows the only documentation I can find. I have read at <a href=""https://projects.drogon.net/understanding-spi-on-the-raspberry-pi/"" rel=""nofollow"">Gordons Projects</a> that the clock has some jumps so i suppose 8MHz should be the right speed. I have measured the speed on the spi clock, on a scope. The default speed is 500kHz.</p>

<p>The code:</p>

<pre><code>import spidev
import time
import os
import sys

DEBUG = 0
spi = spidev.SpiDev()
spi.open(0,0)
spi.max_speed_hz=(16000000)

#read SPI from MCP3008 chip, 8 possible chanels
def readadc(adcnum):
  if((adcnum &gt; 7) or (adcnum &lt; 0)):
    return -1
  r = spi.xfer2([1,(8+adcnum)&lt;&lt;4,0])
  adcout = ((r[1]&amp;3 &lt;&lt; 8) + r[2]
  return adcout

#chanel input on ADC
ch0 = 0;

while true:

#read chanel
pc_value = readadc(ch0)

#print data from ADC
#print pc_value

#wait do nothing for 0.20 sek
#time.sleep(0.2)
</code></pre>
"
4906,1,2013-02-08T14:59:08.980,23,84190,5904,,2019-07-13T09:22:17.040,2015-12-15T20:17:04.617,1,,"<p>I'm using the hardware PWM output with wiringpi. It provides the function pwmSetClock that should make it possible to change the frequency. (<a href=""https://projects.drogon.net/raspberry-pi/wiringpi/functions/"">https://projects.drogon.net/raspberry-pi/wiringpi/functions/</a>). I believe since the default is 200 Mhz setting the divisor to 200000000 should make an LED hooked up to the output flash visibly, but that is not the case.</p>

<p>Can this be changed?</p>
"
4943,1,2013-02-12T08:27:08.173,15,36939,5959,,2018-08-30T06:37:16.810,2018-08-30T06:37:16.810,2,,"<p>I've been trying to create a new Raspbian image with a different kernel (with CAN support) and with Python 3.3 installed.  Rather than doing all of this on the Raspberry Pi, I thought it would be interesting to do it on the computer instead (following <a href=""https://raspberrypi.stackexchange.com/questions/855/is-it-possible-to-update-upgrade-and-install-software-before-flashing-an-image"">these instructions</a>).  However, once I'd got the image mounted and ready to go, I quickly ran out of disk space.  I presume this is because the image is sized to be only just big enough with the expectation that the user will resize the file-system once it has been written to an SD card.</p>

<p>Is it possible to resize the image and file-system before writing it to the SD card so that I can do more customisation without running out of space?</p>
"
5000,1,2013-02-16T15:26:52.173,3,1218,6046,,2013-02-16T19:54:12.450,,1,,"<p>I have a project that I´ll be using RaspBerry Pi to make a controller for process control. </p>

<p>To do that I need to schedule processes periodically. Does anyone know how I could do that? So I have to compile kernel with my own modules and register them? Can I do it from user space? I don´t know where to start.</p>

<p>For example: every second the process should get data via the SPI and serial port, then it should make all calculations necessary and then send the answer via SPI. </p>

<p>PS: Does anyone know which bootloader the board uses?</p>
"
5033,1,2013-02-19T23:20:19.367,79,144865,6087,,2020-03-03T14:44:03.207,2018-06-06T16:14:25.933,2,,"<p>My searching efforts have failed when trying to find this.  On average, how much energy does the Raspberry Pi consume in 24 hours <strong>(minimal usage vs. max usage in a day <em>and</em> USB vs. Micro-USB powered)</strong>? </p>
"
5097,1,2013-02-24T04:16:17.243,0,734,3710,,2014-07-28T12:13:52.293,,2,,"<p>I have the code below I am trying to build </p>

<pre><code>#include stdio.h
#include stdlib.h
#include signal.h
#include wiringPi.h
#include softPwm.h

void control_event(int sig);
int HARD_PWM_PIN=1; Hardware PWM Pin(GPIO18-12)
int SOFT_PWM_PIN=0; Software PWM Pin(GPIO0-11)
int DELAY_MS=10;
int main(void)
{
  (void)signal(SIGINT,control_event);
  (void)signal (SIGQUIT,control_event);
  printf(Hardware and software based PWM test on LEDn);
  if(getuid()!=0) wiringPi requires root privileges
  {
    printf(ErrorwiringPi must be run as root.n);
    return 1;
  }
  if(wiringPiSetup()==-1)
  {
    printf(ErrorwiringPi setup failed.n);
    return 1;
  }
  pinMode(HARD_PWM_PIN,PWM_OUTPUT); setup hardware pwm
  softPwmCreate(SOFT_PWM_PIN,0,100); setup software pwm pin
  int up;
  int down;
  while(1)
  {
    for(up=1;up=5;down--)
    {
      pwmWrite(HARD_PWM_PIN,down);
      softPwmWrite(SOFT_PWM_PIN,down);
      delay(DELAY_MS2);
    }
    delay(DELAY_MS5);
  }
}
void control_event(int sig)
{
  printf(bbExiting...n);
  pwmWrite(HARD_PWM_PIN,0);
  softPwmWrite(SOFT_PWM_PIN,0);
  delay(100); wait a little for the pwm to finish write
  exit(0);
}
</code></pre>

<p>But I keep getting the following errors this is only a portion of them but they are pretty much the same throughout with the odd symbols and numbers.</p>

<pre><code>test1.c:20:1: error: stray â\302â in program
test1.c:20:1: error: stray â\240â in program
test1.c:21:1: error: stray â\302â in program
test1.c:21:1: error: stray â\240â in program
test1.c:22:1: error: stray â\302â in program
test1.c:22:1: error: stray â\240â in program
test1.c:23:1: error: stray â\302â in program
test1.c:23:1: error: stray â\240â in program
test1.c:23:1: error: stray â\302â in program
test1.c:23:1: error: stray â\240â in program
test1.c:24:1: error: stray â\302â in program
test1.c:24:1: error: stray â\240â in program
test1.c:24:1: error: stray â\302â in program
test1.c:24:1: error: stray â\240â in program
test1.c:25:1: error: stray â\302â in program
test1.c:25:1: error: stray â\240â in program
test1.c:26:1: error: stray â\302â in program
test1.c:26:1: error: stray â\240â in program
test1.c:26:38: error: unknown type name âsetupâ
test1.c:26:53: error: expected â=â, â,â, â;â, âasmâ or â__attribute__â before âpwmâ
</code></pre>

<p>What could be wrong?</p>
"
5181,1,2013-03-01T01:11:19.887,11,25999,6049,,2020-03-22T11:05:02.567,2013-03-02T19:44:13.530,3,,"<p>Is it possible to get an <a href=""http://en.wikipedia.org/wiki/IP_address"">IP address</a> over <a href=""http://en.wikipedia.org/wiki/Dynamic_Host_Configuration_Protocol"">DHCP</a> but force a <a href=""http://en.wikipedia.org/wiki/Domain_Name_System"">DNS</a> server instead of using the ones from the DHCP?</p>

<p>I should be able to do so with a static IP addresses, but I would like to know how to do it getting an IP address over DHCP. I thought that changing <code>/etc/resolv.conf</code> would be permanent, but it dismisses the changes after a reboot.</p>
"
5308,1,2013-03-06T19:34:15.177,3,21794,160,,2018-10-18T18:49:06.990,2013-03-06T20:33:51.610,4,,"<p>So <code>wlan0</code> is connecting fine to my router, but I'm not getting an IP.</p>

<p><code>/etc/network/interfaces</code> has the line:</p>

<pre><code>iface wlan0 inet manual
</code></pre>

<p>Changing <code>manual</code> to <code>dhcp</code> doesn't seem to help, I get lots of messages of the form:</p>

<pre><code>DHCPDISCOVER on wlan0 to 255.255.255.255 port 67 interval 5
</code></pre>

<p>And eventually it fails. Perhaps it's looking in the wrong place? I'm fine to either configure a static IP or get DHCP working.</p>

<p>As requested, <code>ifconfig wlan0</code>:</p>

<pre><code>wlan0     Link encap:Ethernet  HWaddr a0:f3:c1:0f:18:50
          UP BROADCAST RUNNING MULTICAST  MTU:1500  Metric:1
          RX packets:0 errors:0 dropped:75 overruns:0 frame:0
          TX packets:12 errors:0 dropped:0 overruns:0 carrier:0
          collisions:0 txqueuelen:1000
          RX bytes:0 (0.0 B)  TX bytes:4416 (4.3 KiB)
</code></pre>

<p>wpa_gui:</p>

<p><img src=""https://i.stack.imgur.com/oucQK.png"" alt=""enter image description here""></p>
"
